id,note_type,duration,rel_position,img_src
000386.png,note4,4,-4,lg-174521423366315269-aug-lilyjazz--page-3.png
000387.png,note4,4.,2,lg-174521423366315269-aug-lilyjazz--page-3.png
000388.png,note4,4,7,lg-174521423366315269-aug-lilyjazz--page-3.png
000389.png,note4,4,-3,lg-174521423366315269-aug-lilyjazz--page-3.png
000390.png,note4,8,2,lg-174521423366315269-aug-lilyjazz--page-3.png
000391.png,note16,8,3,lg-174521423366315269-aug-lilyjazz--page-3.png
000392.png,note2,2,7,lg-174521423366315269-aug-lilyjazz--page-3.png
000393.png,note2,2,-3,lg-174521423366315269-aug-lilyjazz--page-3.png
000394.png,note4,8,4,lg-174521423366315269-aug-lilyjazz--page-3.png
000395.png,note16,8,-1,lg-174521423366315269-aug-lilyjazz--page-3.png
000396.png,note4,4,6,lg-174521423366315269-aug-lilyjazz--page-3.png
000397.png,note4,4,-2,lg-174521423366315269-aug-lilyjazz--page-3.png
000398.png,note4,4,7,lg-174521423366315269-aug-lilyjazz--page-3.png
000399.png,note4,4,3,lg-174521423366315269-aug-lilyjazz--page-3.png
000400.png,note4,8,5,lg-174521423366315269-aug-lilyjazz--page-3.png
000401.png,note4,8,3,lg-174521423366315269-aug-lilyjazz--page-3.png
000402.png,note16,8,8,lg-174521423366315269-aug-lilyjazz--page-3.png
000403.png,note4,8,8,lg-174521423366315269-aug-lilyjazz--page-3.png
000404.png,note4,8,5,lg-174521423366315269-aug-lilyjazz--page-3.png
000405.png,note4,8,3,lg-174521423366315269-aug-lilyjazz--page-3.png
000406.png,note4,4,6,lg-174521423366315269-aug-lilyjazz--page-3.png
000407.png,note4,4,-2,lg-174521423366315269-aug-lilyjazz--page-3.png
000408.png,note4,4,7,lg-174521423366315269-aug-lilyjazz--page-3.png
000409.png,note4,4,3,lg-174521423366315269-aug-lilyjazz--page-3.png
000410.png,note4,8,1,lg-174521423366315269-aug-lilyjazz--page-3.png
000411.png,note4,8,2,lg-174521423366315269-aug-lilyjazz--page-3.png
000412.png,note4,8,4,lg-174521423366315269-aug-lilyjazz--page-3.png
000413.png,note4,8,6,lg-174521423366315269-aug-lilyjazz--page-3.png
000414.png,note4,4,9,lg-174521423366315269-aug-lilyjazz--page-3.png
000415.png,note8,4,-1,lg-174521423366315269-aug-lilyjazz--page-3.png
000416.png,note4,4,6,lg-174521423366315269-aug-lilyjazz--page-3.png
000417.png,note4,8,7,lg-174521423366315269-aug-lilyjazz--page-3.png
000418.png,note4,4,9,lg-174521423366315269-aug-lilyjazz--page-3.png
000419.png,note4,4,-1,lg-174521423366315269-aug-lilyjazz--page-3.png
000420.png,note4,4,6,lg-174521423366315269-aug-lilyjazz--page-3.png
000421.png,note4,4,3,lg-174521423366315269-aug-lilyjazz--page-3.png
000422.png,note4,4,-5,lg-174521423366315269-aug-lilyjazz--page-3.png
000423.png,note4,4,4,lg-174521423366315269-aug-lilyjazz--page-3.png
000424.png,note4,4,0,lg-174521423366315269-aug-lilyjazz--page-3.png
000425.png,note4,8,1,lg-174521423366315269-aug-lilyjazz--page-3.png
000426.png,note4,8,2,lg-174521423366315269-aug-lilyjazz--page-3.png
000427.png,note4,8,3,lg-174521423366315269-aug-lilyjazz--page-3.png
000428.png,note4,8,4,lg-174521423366315269-aug-lilyjazz--page-3.png
000429.png,note8,4,4,lg-174521423366315269-aug-lilyjazz--page-3.png
000430.png,note8,4,0,lg-174521423366315269-aug-lilyjazz--page-3.png
000431.png,note4,8,5,lg-174521423366315269-aug-lilyjazz--page-3.png
000432.png,note4,8,6,lg-174521423366315269-aug-lilyjazz--page-3.png
000433.png,note4,8,5,lg-174521423366315269-aug-lilyjazz--page-3.png
000434.png,note4,8,4,lg-174521423366315269-aug-lilyjazz--page-3.png
000435.png,note4,4,6,lg-174521423366315269-aug-lilyjazz--page-3.png
000436.png,note4,4,-4,lg-174521423366315269-aug-lilyjazz--page-3.png
000437.png,note4,4,3,lg-174521423366315269-aug-lilyjazz--page-3.png
000438.png,note4,4,1,lg-174521423366315269-aug-lilyjazz--page-3.png
000439.png,note4,8,4,lg-174521423366315269-aug-lilyjazz--page-3.png
000440.png,note4,8,1,lg-174521423366315269-aug-lilyjazz--page-3.png
000441.png,note4,4,6,lg-174521423366315269-aug-lilyjazz--page-3.png
000442.png,note4,4,-5,lg-174521423366315269-aug-lilyjazz--page-3.png
000443.png,note16,4,-4,lg-174521423366315269-aug-lilyjazz--page-3.png
000444.png,note4,4,3,lg-174521423366315269-aug-lilyjazz--page-3.png
000445.png,note4,4,1,lg-174521423366315269-aug-lilyjazz--page-3.png
000446.png,note4,8,-2,lg-174521423366315269-aug-lilyjazz--page-3.png
000447.png,note8,4,3,lg-174521423366315269-aug-lilyjazz--page-3.png
000448.png,note16,8,2,lg-174521423366315269-aug-lilyjazz--page-3.png
000449.png,note4,8,0,lg-174521423366315269-aug-lilyjazz--page-3.png
000450.png,note4,8,6,lg-174521423366315269-aug-lilyjazz--page-3.png
000451.png,note4,8,-1,lg-174521423366315269-aug-lilyjazz--page-3.png
000452.png,note4,4,0,lg-174521423366315269-aug-lilyjazz--page-3.png
000453.png,note4,4,2,lg-174521423366315269-aug-lilyjazz--page-3.png
000454.png,note4,8,6,lg-174521423366315269-aug-lilyjazz--page-3.png
000455.png,note16,8,2,lg-174521423366315269-aug-lilyjazz--page-3.png
000456.png,note16,8,0,lg-174521423366315269-aug-lilyjazz--page-3.png
000457.png,note4,4,3,lg-174521423366315269-aug-lilyjazz--page-3.png
000458.png,note16,8,-1,lg-174521423366315269-aug-lilyjazz--page-3.png
000459.png,note4,8,6,lg-174521423366315269-aug-lilyjazz--page-3.png
000460.png,note4,4,1,lg-174521423366315269-aug-lilyjazz--page-3.png
000461.png,note4,8,-1,lg-174521423366315269-aug-lilyjazz--page-3.png
000462.png,note4,4,0,lg-174521423366315269-aug-lilyjazz--page-3.png
000463.png,note4,4,2,lg-174521423366315269-aug-lilyjazz--page-3.png
000464.png,note16,8,6,lg-174521423366315269-aug-lilyjazz--page-3.png
000465.png,note4,8,6,lg-174521423366315269-aug-lilyjazz--page-3.png
000466.png,note4,4,1,lg-174521423366315269-aug-lilyjazz--page-3.png
000467.png,note4,4,3,lg-174521423366315269-aug-lilyjazz--page-3.png
000468.png,note4,8,6,lg-174521423366315269-aug-lilyjazz--page-3.png
000469.png,note4,8,9,lg-174521423366315269-aug-lilyjazz--page-3.png
000470.png,note4,8,10,lg-174521423366315269-aug-lilyjazz--page-3.png
000471.png,note4,8,11,lg-174521423366315269-aug-lilyjazz--page-3.png
000472.png,note4,8,8,lg-174521423366315269-aug-lilyjazz--page-3.png
000473.png,note4,8,5,lg-174521423366315269-aug-lilyjazz--page-3.png
000474.png,note8,8,7,lg-174521423366315269-aug-lilyjazz--page-3.png
000475.png,note4,8,6,lg-174521423366315269-aug-lilyjazz--page-3.png
000476.png,note4,8,6,lg-174521423366315269-aug-lilyjazz--page-3.png
000477.png,note4,8,6,lg-174521423366315269-aug-lilyjazz--page-3.png
000478.png,note4,4,2,lg-174521423366315269-aug-lilyjazz--page-3.png
000479.png,note4,4,0,lg-174521423366315269-aug-lilyjazz--page-3.png
000480.png,note4,8,3,lg-174521423366315269-aug-lilyjazz--page-3.png
000481.png,note8,4,2,lg-174521423366315269-aug-lilyjazz--page-3.png
000482.png,note4,8,6,lg-174521423366315269-aug-lilyjazz--page-3.png
000483.png,note8,8,1,lg-174521423366315269-aug-lilyjazz--page-3.png
000484.png,note4,8,2,lg-174521423366315269-aug-lilyjazz--page-3.png
000485.png,note4,4,1,lg-174521423366315269-aug-lilyjazz--page-3.png
000486.png,note4,4,3,lg-174521423366315269-aug-lilyjazz--page-3.png
000487.png,note4,4,-2,lg-174521423366315269-aug-lilyjazz--page-3.png
000488.png,note4,8,6,lg-174521423366315269-aug-lilyjazz--page-3.png
000489.png,note4,4,1,lg-174521423366315269-aug-lilyjazz--page-3.png
000490.png,note4,8,4,lg-174521423366315269-aug-lilyjazz--page-3.png
000491.png,note8,4,4,lg-174521423366315269-aug-lilyjazz--page-3.png
000492.png,note4,8,5,lg-174521423366315269-aug-lilyjazz--page-3.png
000493.png,note4,4,-2,lg-174521423366315269-aug-lilyjazz--page-3.png
000494.png,note4,4,0,lg-174521423366315269-aug-lilyjazz--page-3.png
000495.png,note4,4,3,lg-174521423366315269-aug-lilyjazz--page-3.png
000496.png,note4,4,1,lg-174521423366315269-aug-lilyjazz--page-3.png
000497.png,note4,8,2,lg-174521423366315269-aug-lilyjazz--page-3.png
000498.png,note16,8,6,lg-174521423366315269-aug-lilyjazz--page-3.png
000499.png,note16,8,6,lg-174521423366315269-aug-lilyjazz--page-3.png
000500.png,note16,8,3,lg-174521423366315269-aug-lilyjazz--page-3.png
000501.png,note16,8,1,lg-174521423366315269-aug-lilyjazz--page-3.png
000502.png,note4,8,5,lg-174521423366315269-aug-lilyjazz--page-3.png
000503.png,note4,8,6,lg-174521423366315269-aug-lilyjazz--page-3.png
000504.png,note4,8,6,lg-174521423366315269-aug-lilyjazz--page-3.png
000505.png,note16,8,4,lg-174521423366315269-aug-lilyjazz--page-3.png
000506.png,note4,8,5,lg-174521423366315269-aug-lilyjazz--page-3.png
000507.png,note16,8,2,lg-174521423366315269-aug-lilyjazz--page-3.png
000508.png,note4,4,3,lg-89316813-aug-gutenberg1939-.png
000509.png,note8,8,6,lg-89316813-aug-gutenberg1939-.png
000510.png,note4,8,4,lg-89316813-aug-gutenberg1939-.png
000511.png,note4,8,3,lg-89316813-aug-gutenberg1939-.png
000512.png,note4,8,2,lg-89316813-aug-gutenberg1939-.png
000513.png,note4,8,2,lg-89316813-aug-gutenberg1939-.png
000514.png,note4,8,6,lg-89316813-aug-gutenberg1939-.png
000515.png,note2,2.,4,lg-89316813-aug-gutenberg1939-.png
000516.png,note4,8,6,lg-89316813-aug-gutenberg1939-.png
000517.png,note4,4,4,lg-89316813-aug-gutenberg1939-.png
000518.png,note4,4,4,lg-89316813-aug-gutenberg1939-.png
000519.png,note4,4,3,lg-89316813-aug-gutenberg1939-.png
000520.png,note4,8,2,lg-89316813-aug-gutenberg1939-.png
000521.png,note4,8,3,lg-89316813-aug-gutenberg1939-.png
000522.png,note4,8,3,lg-89316813-aug-gutenberg1939-.png
000523.png,note4,4,2,lg-89316813-aug-gutenberg1939-.png
000524.png,note4,4,3,lg-89316813-aug-gutenberg1939-.png
000525.png,note4,4,0,lg-89316813-aug-gutenberg1939-.png
000526.png,note4,8,3,lg-89316813-aug-gutenberg1939-.png
000527.png,note4,4,2,lg-89316813-aug-gutenberg1939-.png
000528.png,note4,4,3,lg-89316813-aug-gutenberg1939-.png
000529.png,note4,8,2,lg-89316813-aug-gutenberg1939-.png
000530.png,note4,8,3,lg-89316813-aug-gutenberg1939-.png
000531.png,note4,8,3,lg-89316813-aug-gutenberg1939-.png
000532.png,note4,8,6,lg-89316813-aug-gutenberg1939-.png
000533.png,note4,8,4,lg-89316813-aug-gutenberg1939-.png
000534.png,note8,8,6,lg-89316813-aug-gutenberg1939-.png
000535.png,note4,8,6,lg-89316813-aug-gutenberg1939-.png
000536.png,note4,8,6,lg-89316813-aug-gutenberg1939-.png
000537.png,note4,8,4,lg-89316813-aug-gutenberg1939-.png
000538.png,note4,8,6,lg-89316813-aug-gutenberg1939-.png
000539.png,note4,4,3,lg-89316813-aug-gutenberg1939-.png
000540.png,note4,4,2,lg-89316813-aug-gutenberg1939-.png
000541.png,note4,4,3,lg-89316813-aug-gutenberg1939-.png
000542.png,note4,8,6,lg-89316813-aug-gutenberg1939-.png
000543.png,note8,4,0,lg-89316813-aug-gutenberg1939-.png
000544.png,note4,8,8,lg-89316813-aug-gutenberg1939-.png
000545.png,note4,8,7,lg-89316813-aug-gutenberg1939-.png
000546.png,note4,8,4,lg-89316813-aug-gutenberg1939-.png
000547.png,note4,8,7,lg-89316813-aug-gutenberg1939-.png
000548.png,note4,8,8,lg-89316813-aug-gutenberg1939-.png
000549.png,note4,8,9,lg-89316813-aug-gutenberg1939-.png
000550.png,note1,1,3,lg-89316813-aug-gutenberg1939-.png
000551.png,note4,4,7,lg-89316813-aug-gutenberg1939-.png
000552.png,note4,4,6,lg-89316813-aug-gutenberg1939-.png
000553.png,note4,8,4,lg-89316813-aug-gutenberg1939-.png
000554.png,note4,8,7,lg-89316813-aug-gutenberg1939-.png
000555.png,note4,8,8,lg-89316813-aug-gutenberg1939-.png
000556.png,note4,8,6,lg-89316813-aug-gutenberg1939-.png
000557.png,note4,8,6,lg-89316813-aug-gutenberg1939-.png
000558.png,note4,4,2,lg-89316813-aug-gutenberg1939-.png
000559.png,note4,4.,3,lg-89316813-aug-gutenberg1939-.png
000560.png,note4,4,2,lg-89316813-aug-gutenberg1939-.png
000561.png,note4,4,2,lg-89316813-aug-gutenberg1939-.png
000562.png,note4,4,0,lg-89316813-aug-gutenberg1939-.png
000563.png,note4,4,3,lg-89316813-aug-gutenberg1939-.png
000564.png,note4,4,0,lg-89316813-aug-gutenberg1939-.png
000565.png,note2,2,4,lg-89316813-aug-gutenberg1939-.png
000566.png,note4,4,0,lg-89316813-aug-gutenberg1939-.png
000567.png,note4,4,4,lg-89316813-aug-gutenberg1939-.png
000568.png,note4,4,0,lg-89316813-aug-gutenberg1939-.png
000569.png,note4,4,2,lg-89316813-aug-gutenberg1939-.png
000570.png,note8,8,2,lg-89316813-aug-gutenberg1939-.png
000571.png,note4,4,3,lg-89316813-aug-gutenberg1939-.png
000572.png,note4,8,4,lg-89316813-aug-gutenberg1939-.png
000573.png,note4,8,6,lg-89316813-aug-gutenberg1939-.png
000574.png,note4,8,6,lg-89316813-aug-gutenberg1939-.png
000575.png,note4,4,6,lg-89316813-aug-gutenberg1939-.png
000576.png,note4,4,7,lg-89316813-aug-gutenberg1939-.png
000577.png,note4,8,7,lg-89316813-aug-gutenberg1939-.png
000578.png,note8,8,8,lg-89316813-aug-gutenberg1939-.png
000579.png,note4,8,8,lg-89316813-aug-gutenberg1939-.png
000580.png,note4,8,7,lg-89316813-aug-gutenberg1939-.png
000581.png,note4,8,8,lg-89316813-aug-gutenberg1939-.png
000582.png,note4,8,7,lg-89316813-aug-gutenberg1939-.png
000583.png,note4,8,4,lg-89316813-aug-gutenberg1939-.png
000584.png,note4,8,7,lg-89316813-aug-gutenberg1939-.png
000585.png,note4,8,8,lg-89316813-aug-gutenberg1939-.png
000586.png,note4,4,9,lg-89316813-aug-gutenberg1939-.png
000587.png,note4,8,7,lg-89316813-aug-gutenberg1939-.png
000588.png,note4,8,7,lg-89316813-aug-gutenberg1939-.png
000589.png,note8,8,7,lg-89316813-aug-gutenberg1939-.png
000590.png,note1,1,6,lg-89316813-aug-gutenberg1939-.png
000591.png,note4,8,7,lg-89316813-aug-gutenberg1939-.png
000592.png,note4,8,8,lg-89316813-aug-gutenberg1939-.png
000593.png,note4,8,7,lg-89316813-aug-gutenberg1939-.png
000594.png,note8,8,7,lg-89316813-aug-gutenberg1939-.png
000595.png,note4,8,7,lg-89316813-aug-gutenberg1939-.png
000596.png,note4,8,4,lg-89316813-aug-gutenberg1939-.png
000597.png,note4,8,9,lg-89316813-aug-gutenberg1939-.png
000598.png,note4,8,8,lg-89316813-aug-gutenberg1939-.png
000599.png,note4,8,7,lg-89316813-aug-gutenberg1939-.png
000600.png,note4,8,3,lg-89316813-aug-gutenberg1939-.png
000601.png,note4,8,2,lg-89316813-aug-gutenberg1939-.png
000602.png,note4,8,3,lg-89316813-aug-gutenberg1939-.png
000603.png,note4,8,2,lg-89316813-aug-gutenberg1939-.png
000604.png,note4,4,2,lg-89316813-aug-gutenberg1939-.png
000605.png,note4,4,1,lg-89316813-aug-gutenberg1939-.png
000606.png,note1,1,4,lg-89316813-aug-gutenberg1939-.png
000607.png,note4,4,3,lg-89316813-aug-gutenberg1939-.png
000608.png,note4,4,4,lg-89316813-aug-gutenberg1939-.png
000609.png,note4,4,3,lg-89316813-aug-gutenberg1939-.png
000610.png,note4,4,3,lg-89316813-aug-gutenberg1939-.png
000611.png,note4,8,3,lg-89316813-aug-gutenberg1939-.png
000612.png,note4,8,2,lg-89316813-aug-gutenberg1939-.png
000613.png,note4,8,3,lg-89316813-aug-gutenberg1939-.png
000614.png,note4,4,3,lg-89316813-aug-gutenberg1939-.png
000615.png,note4,8,2,lg-89316813-aug-gutenberg1939-.png
000616.png,note4,4,7,lg-89316813-aug-gutenberg1939-.png
000617.png,note4,8,7,lg-89316813-aug-gutenberg1939-.png
000618.png,note8,4,6,lg-89316813-aug-gutenberg1939-.png
000619.png,note4,8,7,lg-89316813-aug-gutenberg1939-.png
000620.png,note4,8,7,lg-89316813-aug-gutenberg1939-.png
000621.png,note4,8,7,lg-89316813-aug-gutenberg1939-.png
000622.png,note4,8,4,lg-89316813-aug-gutenberg1939-.png
000623.png,note4,8,6,lg-89316813-aug-gutenberg1939-.png
000624.png,note8,8,6,lg-89316813-aug-gutenberg1939-.png
000625.png,note1,1,6,lg-89316813-aug-gutenberg1939-.png
000626.png,note8,8,7,lg-89316813-aug-gutenberg1939-.png
000627.png,note4,8,8,lg-89316813-aug-gutenberg1939-.png
000628.png,note4,4,0,lg-89316813-aug-gutenberg1939-.png
000629.png,note4,8,7,lg-89316813-aug-gutenberg1939-.png
000630.png,note4,8,7,lg-89316813-aug-gutenberg1939-.png
000631.png,note4,8,7,lg-89316813-aug-gutenberg1939-.png
000632.png,note4,4,4,lg-89316813-aug-gutenberg1939-.png
000633.png,note4,8,3,lg-89316813-aug-gutenberg1939-.png
000634.png,note4,4,3,lg-89316813-aug-gutenberg1939-.png
000635.png,note8,8,2,lg-89316813-aug-gutenberg1939-.png
000636.png,note4,8,2,lg-89316813-aug-gutenberg1939-.png
000637.png,note4,4,0,lg-89316813-aug-gutenberg1939-.png
000638.png,note4,4,2,lg-89316813-aug-gutenberg1939-.png
000639.png,note4,4,2,lg-89316813-aug-gutenberg1939-.png
000640.png,note4,4.,3,lg-89316813-aug-gutenberg1939-.png
000641.png,note4,8,0,lg-89316813-aug-gutenberg1939-.png
000642.png,note4,8,2,lg-89316813-aug-gutenberg1939-.png
000643.png,note4,8,3,lg-89316813-aug-gutenberg1939-.png
000644.png,note4,8,4,lg-89316813-aug-gutenberg1939-.png
000645.png,note4,8,-1,lg-89316813-aug-gutenberg1939-.png
000646.png,note4,4,3,lg-89316813-aug-gutenberg1939-.png
000647.png,note4,4,3,lg-89316813-aug-gutenberg1939-.png
000648.png,note4,4,3,lg-89316813-aug-gutenberg1939-.png
000649.png,note4,4,3,lg-89316813-aug-gutenberg1939-.png
000650.png,note4,8,3,lg-89316813-aug-gutenberg1939-.png
000651.png,note4,8,3,lg-89316813-aug-gutenberg1939-.png
000652.png,note4,4,3,lg-89316813-aug-gutenberg1939-.png
000653.png,note4,8,2,lg-89316813-aug-gutenberg1939-.png
000654.png,note4,4,0,lg-89316813-aug-gutenberg1939-.png
000655.png,note1,1,4,lg-89316813-aug-gutenberg1939-.png
000656.png,note4,4,6,lg-89316813-aug-gutenberg1939-.png
000657.png,note4,4,3,lg-89316813-aug-gutenberg1939-.png
000658.png,note4,4,2,lg-89316813-aug-gutenberg1939-.png
000659.png,note8,4,1,lg-89316813-aug-gutenberg1939-.png
000660.png,note4,8,2,lg-89316813-aug-gutenberg1939-.png
000661.png,note4,8,3,lg-89316813-aug-gutenberg1939-.png
000662.png,note4,8,4,lg-89316813-aug-gutenberg1939-.png
000663.png,note4,4,0,lg-89316813-aug-gutenberg1939-.png
000664.png,note4,8,-1,lg-89316813-aug-gutenberg1939-.png
000665.png,note4,8,0,lg-89316813-aug-gutenberg1939-.png
000666.png,note8,4,3,lg-89316813-aug-gutenberg1939-.png
000667.png,note4,8,3,lg-89316813-aug-gutenberg1939-.png
000668.png,note4,4,3,lg-89316813-aug-gutenberg1939-.png
000669.png,note4,4,1,lg-89316813-aug-gutenberg1939-.png
000670.png,note4,4,0,lg-89316813-aug-gutenberg1939-.png
000671.png,note4,4,3,lg-89316813-aug-gutenberg1939-.png
000672.png,note1,1,4,lg-89316813-aug-gutenberg1939-.png
000673.png,note4,4,2,lg-89316813-aug-gutenberg1939-.png
000674.png,note4,8,3,lg-89316813-aug-gutenberg1939-.png
000675.png,note8,8,4,lg-89316813-aug-gutenberg1939-.png
000676.png,note4,8,-1,lg-89316813-aug-gutenberg1939-.png
000677.png,note4,8,0,lg-89316813-aug-gutenberg1939-.png
000678.png,note4,8,2,lg-89316813-aug-gutenberg1939-.png
000679.png,note4,8,2,lg-89316813-aug-gutenberg1939-.png
000680.png,note4,8,3,lg-89316813-aug-gutenberg1939-.png
000681.png,note4,8,2,lg-89316813-aug-gutenberg1939-.png
000682.png,note4,8,3,lg-89316813-aug-gutenberg1939-.png
000683.png,note4,8,3,lg-89316813-aug-gutenberg1939-.png
000684.png,note4,8,2,lg-89316813-aug-gutenberg1939-.png
000685.png,note4,8,3,lg-89316813-aug-gutenberg1939-.png
000686.png,note4,8,2,lg-89316813-aug-gutenberg1939-.png
000687.png,note4,8,2,lg-89316813-aug-gutenberg1939-.png
000688.png,note8,8,2,lg-89316813-aug-gutenberg1939-.png
000689.png,note4,8,3,lg-89316813-aug-gutenberg1939-.png
000690.png,note4,8,4,lg-89316813-aug-gutenberg1939-.png
000691.png,note4,8,2,lg-89316813-aug-gutenberg1939-.png
000692.png,note8,8,2,lg-89316813-aug-gutenberg1939-.png
000693.png,note4,4,2,lg-89316813-aug-gutenberg1939-.png
000694.png,note8,8,2,lg-89316813-aug-gutenberg1939-.png
000695.png,note8,8,2,lg-89316813-aug-gutenberg1939-.png
000696.png,note4,4,2,lg-89316813-aug-gutenberg1939-.png
000697.png,note4,8,4,lg-89316813-aug-gutenberg1939-.png
000698.png,note4,8,3,lg-89316813-aug-gutenberg1939-.png
